issue_date,issue_time,address,latitude,longitude
2025-11-02,11:21:00,2601 JONES ST,-33.879231,151.1971462
2025-11-02,11:21:00,559 BEACH ST,42.4092613,-70.9971248
2025-11-02,11:19:00,2601 JONES ST,-33.879231,151.1971462
2025-11-02,11:19:00,704 EMBARCADERO SOUTH,37.7821141,-122.3884225
2025-11-02,11:19:00,597 BEACH ST,32.759335,-97.2873789
2025-11-02,11:18:00,80 DRUMM ST,37.7944237,-122.3964201
2025-11-02,11:18:00,90 FREELON ST,37.7788827,-122.3969385
2025-11-02,11:15:00,2705 LEAVENWORTH ST,41.2521805,-95.9521661
2025-11-02,11:14:00,1380 48TH AVE,37.7607973,-122.5078969
2025-11-02,11:13:00,2803 LEAVENWORTH ST,37.8074494,-122.4191959
2025-11-02,11:10:00,1001 PAGE ST,37.7720892,-122.4373865
2025-11-02,11:09:00,1715 GREENWICH ST,37.79975,-122.42797
2025-11-02,11:08:00,333 DIVISADERO ST,37.7726848,-122.4376298
2025-11-02,11:08:00,920 GOETTINGEN ST,37.7205151,-122.4041533
2025-11-02,11:04:00,875 HAIGHT ST,37.7711604,-122.4364902
2025-11-02,11:04:00,22 MIGUEL ST,14.0658191,121.3241462
2025-11-02,11:02:00,2804 LEAVENWORTH ST,37.8073728,-122.4188339
2025-11-02,11:02:00,22 MIGUEL ST,14.0658191,121.3241462
2025-11-02,11:02:00,407 EMBARCADERO SOUTH,37.7898505,-122.3886115
2025-11-02,11:00:00,600 FELTON ST,37.7285631,-122.4107782
2025-11-02,10:55:00,204 EMBARCADERO SOUTH,37.7954179,-122.3959281
2025-11-02,10:49:00,124 FOLSOM ST,37.7901232,-122.3914842
2025-11-02,10:49:00,399 ALLISON ST,47.4801581,-120.3431794
2025-11-02,10:48:00,106 EMBARCADERO SOUTH,37.793301,-122.392692
2025-11-02,10:48:00,126 FOLSOM ST,37.7899388,-122.3914951
2025-11-02,10:48:00,2100 44TH AVE,37.7473393,-122.5026446
2025-11-02,10:46:00,80 EMBARCADERO SOUTH,37.79515620000001,-122.3945003
2025-11-02,10:46:00,234 FOLSOM ST,32.1809412,-82.591826
2025-11-02,10:45:00,268 BEACH ST,5.4144739,100.3381448
2025-11-02,10:45:00,3325 PIERCE ST,39.7645881,-105.0723316
2025-11-02,10:42:00,1386 SILVER AVE,37.7310461,-122.4091271
2025-11-02,10:42:00,2434 45TH AVE,37.7411502,-122.5033049
2025-11-02,10:39:00,2506 MASON ST,37.8071053,-122.4130341
2025-11-02,10:38:00,60 DRUMM ST,37.7941941,-122.396374
2025-11-02,10:37:00,510 FOLSOM ST,37.7871118,-122.3950833
2025-11-02,10:33:00,366 NORTH POINT ST,37.8068728,-122.4132593
2025-11-02,10:31:00,364 NORTH POINT ST,37.8068767,-122.4132283
2025-11-02,10:31:00,20 AVILA ST,37.800654,-122.4402152
2025-11-02,10:30:00,362 NORTH POINT ST,37.8068807,-122.4131974
2025-11-02,10:24:00,3490 SCOTT ST,29.7249077,-95.3507595
2025-11-02,10:18:00,61 MISSION ST,53.537157,-113.3134684
2025-11-02,10:18:00,67 PAULDING ST,37.7280601,-122.4429418
2025-11-02,10:14:00,30 DRUMM ST,37.7939733,-122.3963306
2025-11-02,10:13:00,1804 SAN JOSE AVE,37.7658559,-122.2575807
2025-11-02,10:12:00,1800 SAN JOSE AVE,37.7289457,-122.4404868
2025-11-02,10:10:00,846 FRONT ST,42.1299437,-75.90599379999999
2025-11-02,10:07:00,70 DRUMM ST,37.7943089,-122.3963971
2025-11-02,10:07:00,311 TOWNSEND ST,37.77651669999999,-122.3954229
2025-11-02,10:02:00,70 DRUMM ST,37.7943089,-122.3963971
2025-11-02,09:58:00,1830 SILLIMAN ST,37.7266363,-122.423398
2025-11-02,09:53:00,3737 DIVISADERO ST,37.8042083,-122.4439049
2025-11-02,09:49:00,330 UNION ST,40.68163699999999,-73.994328
2025-11-02,09:47:00,46 GAMBIER ST,37.7282463,-122.4227101
2025-11-02,09:42:00,834 TREAT AVE,37.756725,-122.413635
2025-11-02,09:41:00,2355 19TH AVE,37.7438784,-122.476017
2025-11-02,09:39:00,70 DRUMM ST,37.7943089,-122.3963971
2025-11-02,09:36:00,906 UNION ST,40.6727334,-73.971665
2025-11-02,09:33:00,5 DRUMM ST,37.79383430000001,-122.3967224
2025-11-02,09:32:00,27 DRUMM ST,37.7940385,-122.3967754
2025-11-02,09:30:00,1564 CHESTNUT ST,39.9509054,-75.16716459999999
2025-11-02,09:27:00,600 MYRA WAY,37.739459,-122.4502935
2025-11-02,09:13:00,60 DRUMM ST,37.7941941,-122.396374
2025-11-02,09:11:00,1458 FRANCISCO ST,37.8029045,-122.429263
2025-11-02,09:06:00,1333 BUSH ST,37.7885235,-122.4190302
2025-11-02,09:05:00,1331 BUSH ST,32.74688760000001,-117.1754615
2025-11-02,08:59:00,199 SUMMIT ST,42.5195747,-96.4100993
2025-11-02,08:56:00,3899 ANZA AVE,33.8328982,-118.3617612
2025-11-02,08:53:00,1107 MASON ST,37.7937784,-122.4114419
2025-11-02,08:52:00,3801 ANZA AVE,33.8328982,-118.3617612
2025-11-02,08:52:00,1107 MASON ST,37.7937784,-122.4114419
2025-11-02,08:38:00,2205 PACIFIC AVE,37.793405,-122.431783
2025-11-02,08:36:00,198 MERRILL ST,33.4580618,-94.4211833
2025-11-02,08:27:00,817 FELL ST,37.7747519,-122.4313177
2025-11-02,08:24:00,438 20TH AVE,33.454456,-112.1025943
2025-11-02,08:15:00,82 NAPLES ST,37.7273903,-122.4265505
2025-11-02,08:12:00,371 28TH AVE,37.78241999999999,-122.48845
2025-11-02,08:10:00,1075 SUTTER ST,37.7877541,-122.4179881
2025-11-02,08:10:00,1801 GOUGH ST,37.79021600000001,-122.425933
2025-11-02,08:10:00,1075 SUTTER ST,37.7877541,-122.4179881
2025-11-02,08:08:00,1075 SUTTER ST,37.7877541,-122.4179881
2025-11-02,08:06:00,291 PARIS ST,37.7240587,-122.4329443
2025-11-02,08:05:00,3500 22ND ST,37.7551475,-122.4257555
2025-11-02,08:05:00,291 PARIS ST,37.7240587,-122.4329443
2025-11-02,08:03:00,2620 BALBOA ST,37.7764367,-122.4870985
2025-11-02,08:03:00,1890 PINE ST,37.7890292,-122.4268532
2025-11-02,07:58:00,2098 CABRILLO ST,37.7745915,-122.4811412
2025-11-02,07:56:00,334 LONDON ST,37.7238384,-122.4346313
2025-11-02,07:54:00,231 LONDON ST,-39.9314635,175.0303977
2025-11-02,07:54:00,609 22ND AVE,21.2677132,-157.7933252
2025-11-02,07:53:00,645 SAN JOSE AVE,37.7453565,-122.4219829
2025-11-02,07:50:00,101 PERSIA AVE,37.7227793,-122.4352249
2025-11-02,07:49:00,101 PERSIA AVE,37.7227793,-122.4352249
2025-11-02,07:46:00,120 TAYLOR ST,37.7835778,-122.4107239
2025-11-02,07:44:00,3350 25TH ST,41.220457,-111.9326927
2025-11-02,07:42:00,3351 25TH ST,41.219873,-111.9327116
2025-11-02,07:42:00,34 JOICE ST,37.79166,-122.408159
2025-11-02,07:40:00,3351 25TH ST,41.219873,-111.9327116
2025-11-02,07:40:00,3351 25TH ST,41.219873,-111.9327116
2025-11-02,07:38:00,98 LAKE ST,41.888123,-87.7781655
2025-11-02,07:31:00,98 LUCKY ST,37.75095719999999,-122.4133903
2025-11-02,07:23:00,2598 HARRISON ST,37.7560218,-122.412464
2025-11-02,07:04:00,2604 MCALLISTER ST,37.7758624,-122.4550871
2025-11-02,06:52:00,710 STEINER ST,37.7760676,-122.4327231
2025-11-02,06:49:00,400 PIERCE ST,37.7737765,-122.4339396
2025-11-02,06:22:00,1304 19TH ST,33.5783963,-101.8495137
2025-11-02,06:11:00,2408 FILLMORE ST,37.79184070000001,-122.4342589
2025-11-02,06:09:00,1990 FILLMORE ST,37.7878836,-122.4334077
2025-11-02,06:09:00,448 ELLIS ST,41.658836,-72.7650575
2025-11-02,06:09:00,420 ELLIS ST,41.6586858,-72.7661643
2025-11-02,06:09:00,484 ELLIS ST,37.7848046,-122.4142058
2025-11-02,06:08:00,430 ELLIS ST,43.7669167,-88.44181379999999
2025-11-02,06:07:00,405 ELLIS ST,43.7675119,-88.441323
2025-11-02,06:07:00,473 ELLIS ST,37.7843758,-122.4139659
2025-11-02,06:07:00,439 ELLIS ST,41.6583916,-72.7652057
2025-11-02,06:07:00,519 ELLIS ST,37.78439210000001,-122.4149153
2025-11-02,06:06:00,495 ELLIS ST,37.7845592,-122.4141625
2025-11-02,06:06:00,1600 FILLMORE ST,40.0183787,-75.0818662
2025-11-02,06:06:00,519 ELLIS ST,37.78439210000001,-122.4149153
2025-11-02,06:05:00,601 ELLIS ST,37.7843537,-122.4162012
2025-11-02,06:05:00,489 ELLIS ST,37.7844946,-122.4141247
2025-11-02,06:04:00,635 ELLIS ST,37.784115,-122.4166783
2025-11-02,06:04:00,1350 FILLMORE ST,40.0201575,-75.0857417
2025-11-02,06:04:00,1350 FILLMORE ST,40.0201575,-75.0857417
2025-11-02,06:04:00,635 ELLIS ST,37.784115,-122.4166783
2025-11-02,06:03:00,735 ELLIS ST,37.783909,-122.418302
2025-11-02,06:02:00,1270 FILLMORE ST,37.7810887,-122.4319738
2025-11-02,06:02:00,749 ELLIS ST,37.7839548,-122.4185689
2025-11-02,06:01:00,1000 FILLMORE ST,37.7787754,-122.4315372
2025-11-02,06:01:00,749 ELLIS ST,37.7839548,-122.4185689
2025-11-02,05:32:00,3987 MISSION ST,37.734001,-122.4258032
2025-11-02,05:30:00,4043 MISSION ST,37.7327947,-122.4269627
2025-11-02,05:25:00,4723 MISSION ST,37.7226675,-122.4361454
2025-11-02,05:23:00,4901 MISSION ST,37.719897,-122.4382779
2025-11-02,05:22:00,4907 MISSION ST,37.7197443,-122.4382528
2025-11-02,05:21:00,4929 MISSION ST,37.7194458,-122.438474
2025-11-02,05:19:00,5091 MISSION ST,37.7174112,-122.4401693
2025-11-02,05:18:00,933 GENEVA AVE,37.7163839,-122.4403983
2025-11-02,05:14:00,4838 MISSION ST,37.72052559999999,-122.4383308
2025-11-02,05:13:00,4744 MISSION ST,37.7222563,-122.4369268
2025-11-02,05:12:00,4740 MISSION ST,37.7223646,-122.4368483
2025-11-02,05:11:00,4740 MISSION ST,37.7223646,-122.4368483
2025-11-02,05:10:00,4616 MISSION ST,10.7798097,79.1463662
2025-11-02,05:08:00,4400 MISSION ST,37.7271332,-122.4333545
2025-11-02,05:06:00,4194 MISSION ST,37.7300383,-122.4302191
2025-11-02,05:05:00,4190 MISSION ST,37.7301589,-122.4301008
2025-11-02,04:24:00,1897 MISSION ST,37.7668459,-122.4195512
2025-11-02,04:21:00,130 BROADWAY,40.7088176,-74.01066209999999
2025-11-02,04:21:00,2155 MISSION ST,37.76254369999999,-122.418878
2025-11-02,04:20:00,280 BROADWAY,40.7145277,-74.0058103
2025-11-02,04:18:00,308 BROADWAY,40.7593724,-73.9851694
2025-11-02,04:18:00,311 BROADWAY,40.7156537,-74.0054327
2025-11-02,04:16:00,2551 MISSION ST,37.756255,-122.418469
2025-11-02,04:16:00,700 BROADWAY,40.7593724,-73.9851694
2025-11-02,04:14:00,1320 STOCKTON ST,37.79800609999999,-122.4084555
2025-11-02,04:13:00,1415 STOCKTON ST,37.798835,-122.4090194
2025-11-02,04:12:00,2451 MISSION ST,37.7578563,-122.4186227
2025-11-02,04:12:00,2766 MISSION ST,37.7528552,-122.4188447
2025-11-02,04:11:00,555 COLUMBUS AVE,42.3414286,-71.0811248
2025-11-02,04:10:00,2298 MISSION ST,37.7603666,-122.4195369
2025-11-02,04:08:00,2260 MISSION ST,37.7608549,-122.4196231
2025-11-02,04:08:00,2248 MISSION ST,37.76105940000001,-122.4196717
2025-11-02,04:07:00,1000 KEARNY ST,37.2405993,-93.3023473
2025-11-02,04:07:00,1990 MISSION ST,37.7653082,-122.4197162
2025-11-02,04:06:00,1020 KEARNY ST,37.7973598,-122.4052052
2025-11-02,04:05:00,1934 MISSION ST,37.7661469,-122.4200628
2025-11-02,04:05:00,1970 MISSION ST,37.7654386,-122.4199934
2025-11-02,04:05:00,1806 MISSION ST,37.7678393,-122.4199652
2025-11-02,04:05:00,180 COLUMBUS AVE,40.7750658,-73.98070830000002
2025-11-02,04:04:00,1800 MISSION ST,37.7678791,-122.4208
2025-11-02,04:04:00,1906 MISSION ST,37.766457,-122.4201584
2025-11-02,04:04:00,1926 MISSION ST,34.1159164,-118.1429895
2025-11-02,04:03:00,20 COLUMBUS AVE,40.2987715,-83.08097269999999
2025-11-02,04:02:00,700 CLAY ST,37.7945755,-122.4046754
2025-11-02,03:03:00,5125 03RD ST,39.910233,-86.047758
2025-11-02,02:58:00,5630 03RD ST,39.910233,-86.047758
2025-11-02,02:53:00,99 SOUTH VAN NESS AVE,37.772625,-122.4178356
2025-11-02,02:52:00,122 VAN NESS AVE,34.0723516,-118.3153219
2025-11-02,02:52:00,267 MARINA BLVD,37.806291,-122.4366985
2025-11-02,02:51:00,120 VAN NESS AVE,36.9684576,-122.0358515
2025-11-02,02:48:00,951 VAN NESS AVE,40.588305,-124.2581938
2025-11-02,02:48:00,840 GREAT HWY,37.7723318,-122.5111453
2025-11-02,02:48:00,2600 03RD ST,39.9100409,-86.0472773
2025-11-02,02:47:00,2794 16TH ST,38.9254452,-77.036973
2025-11-02,02:47:00,1407 VAN NESS AVE,37.7886745,-122.422231
2025-11-02,02:47:00,2893 16TH ST,38.9262276,-77.03593
2025-11-02,02:47:00,235 MARINA BLVD,37.806265,-122.4362901
2025-11-02,02:47:00,2760 16TH ST,38.9253337,-77.0369728
2025-11-02,02:46:00,820 GREAT HWY,37.7726411,-122.5111899
2025-11-02,02:46:00,275 MARINA BLVD,37.806251,-122.4369527
2025-11-02,02:45:00,1813 VAN NESS AVE,34.1038966,-118.3161326
2025-11-02,02:45:00,1905 VAN NESS AVE,34.10545,-118.31604
2025-11-02,02:45:00,2979 16TH ST,38.9264916,-77.03608369999999
2025-11-02,02:45:00,2940 16TH ST,38.9263766,-77.036487
2025-11-02,02:44:00,1815 VAN NESS AVE,36.7426965,-119.7982447
2025-11-02,02:44:00,1907 VAN NESS AVE,34.1054699,-118.31604
2025-11-02,02:43:00,1690 VAN NESS AVE,39.5446581,-119.8420603
2025-11-02,02:43:00,750 GREAT HWY,37.7742094,-122.5107202
2025-11-02,02:43:00,3138 16TH ST,38.9297987,-77.0368594
2025-11-02,02:42:00,1450 VAN NESS AVE,37.7892012,-122.4217273
2025-11-02,02:42:00,1811 MARKET ST,37.7714321,-122.4239428
2025-11-02,02:42:00,1400 VAN NESS AVE,37.78867830000001,-122.4215521
2025-11-02,02:41:00,720 GREAT HWY,37.7748688,-122.5106564
2025-11-02,02:40:00,1841 MARKET ST,37.7708909,-122.4241403
2025-11-02,02:40:00,1839 MARKET ST,39.9536287,-75.1716701
2025-11-02,02:39:00,1845 MARKET ST,37.770952,-122.424305
2025-11-02,02:35:00,2345 MARKET ST,37.7632986,-122.4339309
2025-11-02,02:35:00,61 MCALLISTER ST,-21.142482,149.1821657
2025-11-02,02:34:00,2355 MARKET ST,37.7628182,-122.4342344
2025-11-02,02:34:00,2251 MARKET ST,37.7648637,-122.4317914
2025-11-02,02:34:00,2345 MARKET ST,37.7632986,-122.4339309
2025-11-02,02:31:00,14 MARINA BLVD,-12.4498637,130.8260209
2025-11-02,02:31:00,2256 MARKET ST,37.7652443,-122.4324258
2025-11-02,02:31:00,14 MARINA BLVD,-12.4498637,130.8260209
2025-11-02,02:31:00,2256 MARKET ST,37.7652443,-122.4324258
2025-11-02,02:30:00,400 POWELL ST,49.28252579999999,-123.0938359
2025-11-02,02:30:00,2232 MARKET ST,39.9539169,-75.177701
2025-11-02,02:30:00,2230 MARKET ST,39.95391,-75.177646
2025-11-02,02:27:00,28 CYRIL MAGNIN ST,37.7848965,-122.4081896
2025-11-02,02:26:00,10 MASON ST,37.7837389,-122.4089806
2025-11-02,02:26:00,02 MASON ST,-19.2776187,146.7819266
2025-11-02,02:26:00,1104 STOCKTON ST,37.79599169999999,-122.4081684
2025-11-02,02:25:00,20 MASON ST,53.59690670000001,-2.5515976
2025-11-02,02:25:00,821 STOCKTON ST,34.7833732,-96.681759
2025-11-02,02:25:00,20 MASON ST,53.59690670000001,-2.5515976
2025-11-02,02:24:00,30 MASON ST,37.7838619,-122.4090946
2025-11-02,02:24:00,1420 MISSION ST,37.77513,-122.4164256
2025-11-02,02:24:00,1000 STOCKTON ST,37.7948874,-122.4079604
2025-11-02,02:24:00,30 MASON ST,37.7838619,-122.4090946
2025-11-02,02:24:00,50 MASON ST,37.7841089,-122.4090471
2025-11-02,02:23:00,200 MASON ST,-37.8403489,144.8658863
2025-11-02,02:23:00,1368 MISSION ST,37.7757263,-122.4157376
2025-11-02,02:23:00,1069 STOCKTON ST,33.5888756,-81.7689511
2025-11-02,02:22:00,200 MASON ST,-37.8403489,144.8658863
2025-11-02,02:22:00,700 PACIFIC AVE,38.0041076,-121.3191354
2025-11-02,02:21:00,342 MASON ST,37.7869777,-122.4096561
2025-11-02,02:21:00,621 PACIFIC AVE,47.257591,-122.4393077
2025-11-02,02:21:00,410 MASON ST,37.7873867,-122.4096505
2025-11-02,02:21:00,1190 MISSION ST,37.7778939,-122.4130659
2025-11-02,02:20:00,420 MASON ST,37.7875748,-122.4098403
2025-11-02,02:20:00,1086 MISSION ST,10.7803012,79.14638269999999
2025-11-02,02:20:00,1188 MISSION ST,37.7782352,-122.4125775
2025-11-02,02:20:00,900 KEARNY ST,37.7964807,-122.4050484
2025-11-02,02:19:00,422 MASON ST,43.0402632,-87.905988
2025-11-02,02:19:00,550 TAYLOR ST,37.7876357,-122.4115134
2025-11-02,02:18:00,800 KEARNY ST,37.7955206,-122.4048039
2025-11-02,02:18:00,811 KEARNY ST,37.2411006,-93.29941670000001
2025-11-02,02:18:00,1064 MISSION ST,37.7804705,-122.4103578
2025-11-02,02:18:00,540 TAYLOR ST,37.7875622,-122.4116634
2025-11-02,02:18:00,550 TAYLOR ST,37.7876357,-122.4115134
2025-11-02,02:17:00,500 TAYLOR ST,37.786959,-122.4115375
2025-11-02,02:17:00,950 MISSION ST,37.7820021,-122.4078578
2025-11-02,02:17:00,888 MISSION ST,43.5962939,-84.76806649999999
2025-11-02,02:17:00,500 TAYLOR ST,37.786959,-122.4115375
2025-11-02,02:16:00,425 GEARY ST,44.6371631,-123.0834149
2025-11-02,02:15:00,323 KEARNY ST,37.7910678,-122.4043252
2025-11-02,02:15:00,235 KEARNY ST,37.7902402,-122.4041835
2025-11-02,02:15:00,425 GEARY ST,44.6371631,-123.0834149
2025-11-02,02:14:00,149 KEARNY ST,37.78951,-122.4041326
2025-11-02,02:14:00,200 KEARNY ST,37.8068746,-122.4073888
2025-11-02,02:13:00,555 MISSION ST,37.7885691,-122.3988571
2025-11-02,02:13:00,100 KEARNY ST,37.7890388,-122.4035319
2025-11-02,02:13:00,73 GEARY ST,37.7876846,-122.4046765
2025-11-02,02:13:00,139 KEARNY ST,34.7247647,-86.8182578
2025-11-02,02:13:00,555 MISSION ST,37.7885691,-122.3988571
2025-11-02,02:12:00,109 KEARNY ST,37.9419792,-101.2531148
2025-11-02,02:12:00,100 KEARNY ST,37.7890388,-122.4035319
2025-11-02,02:12:00,595 MISSION ST,37.7881614,-122.3992752
2025-11-02,02:12:00,575 MISSION ST,37.7882806,-122.3991001
2025-11-02,02:12:00,67 GEARY ST,37.7876417,-122.4045315
2025-11-02,02:12:00,585 MISSION ST,37.7884389,-122.3998557
2025-11-02,02:11:00,50 KEARNY ST,40.4343256,-74.203453
2025-11-02,02:11:00,309 O'FARRELL ST,37.78620850000001,-122.40988
2025-11-02,02:11:00,39 KEARNY ST,40.8208085,-74.1237895
2025-11-02,02:10:00,39 KEARNY ST,40.8208085,-74.1237895
2025-11-02,02:10:00,33 KEARNY ST,37.7883469,-122.4037208
2025-11-02,02:10:00,641 MISSION ST,37.78706529999999,-122.4007815
2025-11-02,02:10:00,315 O'FARRELL ST,43.6245191,-116.1910478
2025-11-02,02:10:00,321 O'FARRELL ST,-31.9555723,141.4418415
2025-11-02,02:09:00,09 KEARNY ST,37.7880572,-122.4036518
2025-11-02,02:08:00,100 03RD ST,39.9100409,-86.0472773
2025-11-02,02:08:00,1390 BAY ST,43.672923,-79.3907806
2025-11-02,02:07:00,1067 MISSION ST,37.7795941,-122.4100147
2025-11-02,02:07:00,100 03RD ST,39.9100409,-86.0472773
2025-11-02,02:06:00,1380 BAY ST,40.6099116,-74.0632281
2025-11-02,02:06:00,1137 MISSION ST,37.7783313,-122.4115928
2025-11-02,02:05:00,321 03RD ST,39.9100409,-86.0472773
2025-11-02,02:04:00,400 03RD ST,39.9100409,-86.0472773
2025-11-02,02:04:00,101 LARKIN ST,34.6733102,-86.0215941
2025-11-02,02:04:00,1362 BAY ST,40.6101713,-74.06367829999999
2025-11-02,02:03:00,111 LARKIN ST,31.3137896,-85.84187469999999
2025-11-02,02:01:00,311 MCALLISTER ST,40.1225156,-90.5576408
2025-11-02,01:53:00,1336 BAY ST,40.6107846,-74.0639436
2025-11-02,01:50:00,1334 BAY ST,40.6114994,-74.06360389999999
2025-11-02,01:47:00,1332 BAY ST,43.4270779,-83.9750533
2025-11-02,01:38:00,1172 BAY ST,43.6689253,-79.3893978
2025-11-02,01:36:00,1164 BAY ST,43.668663,-79.3893978
2025-11-02,01:34:00,1222 BAY ST,43.6702497,-79.38982349999999
2025-11-02,01:34:00,1276 BAY ST,43.6715715,-79.39051719999999
2025-11-02,01:34:00,1310 BAY ST,43.6724481,-79.3917809
2025-11-02,01:33:00,1264 BAY ST,43.67114249999999,-79.39032379999999
2025-11-02,01:32:00,1280 BAY ST,43.6714323,-79.3903729
2025-11-02,01:32:00,1274 BAY ST,43.6714824,-79.3904789
2025-11-02,01:30:00,1254 BAY ST,43.6710283,-79.39024549999999
2025-11-02,01:30:00,1224 BAY ST,43.6702546,-79.38982550000001
2025-11-02,01:30:00,1222 BAY ST,43.6702497,-79.38982349999999
2025-11-02,01:29:00,1218 BAY ST,43.6702399,-79.3898195
2025-11-02,01:29:00,1170 BAY ST,43.6689263,-79.3896029
2025-11-02,01:27:00,1220 BAY ST,42.1327415,-72.54369319999999
2025-11-02,01:15:00,3283 VAN NESS AVE,37.8061252,-122.4255943
2025-11-02,01:13:00,3241 VAN NESS AVE,49.2396627,-123.0359942
2025-11-02,01:12:00,3341 VAN NESS AVE,37.8074505,-122.4266656
2025-11-02,01:11:00,1140 BAY ST,43.6684156,-79.38919779999999
2025-11-02,02:31:00,14 MARINA BLVD,-12.4498637,130.8260209
2025-11-02,02:31:00,2256 MARKET ST,37.7652443,-122.4324258
2025-11-02,02:30:00,400 POWELL ST,49.28252579999999,-123.0938359
2025-11-02,02:30:00,2232 MARKET ST,39.9539169,-75.177701
2025-11-02,02:30:00,2230 MARKET ST,39.95391,-75.177646
2025-11-02,02:27:00,28 CYRIL MAGNIN ST,37.7848965,-122.4081896
2025-11-02,02:26:00,10 MASON ST,37.7837389,-122.4089806
2025-11-02,02:26:00,02 MASON ST,-19.2776187,146.7819266
2025-11-02,02:26:00,1104 STOCKTON ST,37.79599169999999,-122.4081684
2025-11-02,02:25:00,20 MASON ST,53.59690670000001,-2.5515976
2025-11-02,02:25:00,821 STOCKTON ST,34.7833732,-96.681759
2025-11-02,02:25:00,20 MASON ST,53.59690670000001,-2.5515976
2025-11-02,02:24:00,30 MASON ST,37.7838619,-122.4090946
2025-11-02,02:24:00,1420 MISSION ST,37.77513,-122.4164256
2025-11-02,02:24:00,1000 STOCKTON ST,37.7948874,-122.4079604
2025-11-02,02:24:00,30 MASON ST,37.7838619,-122.4090946
2025-11-02,02:24:00,50 MASON ST,37.7841089,-122.4090471
2025-11-02,02:23:00,200 MASON ST,-37.8403489,144.8658863
2025-11-02,02:23:00,1368 MISSION ST,37.7757263,-122.4157376
2025-11-02,02:23:00,1069 STOCKTON ST,33.5888756,-81.7689511
2025-11-02,02:22:00,200 MASON ST,-37.8403489,144.8658863
2025-11-02,02:22:00,700 PACIFIC AVE,38.0041076,-121.3191354
2025-11-02,02:21:00,342 MASON ST,37.7869777,-122.4096561
2025-11-02,02:21:00,621 PACIFIC AVE,47.257591,-122.4393077
2025-11-02,02:21:00,410 MASON ST,37.7873867,-122.4096505
2025-11-02,02:21:00,1190 MISSION ST,37.7778939,-122.4130659
2025-11-02,02:20:00,420 MASON ST,37.7875748,-122.4098403
2025-11-02,02:20:00,1086 MISSION ST,10.7803012,79.14638269999999
2025-11-02,02:20:00,1188 MISSION ST,37.7782352,-122.4125775
2025-11-02,02:20:00,900 KEARNY ST,37.7964807,-122.4050484
2025-11-02,02:19:00,422 MASON ST,43.0402632,-87.905988
2025-11-02,02:19:00,550 TAYLOR ST,37.7876357,-122.4115134
2025-11-02,02:18:00,800 KEARNY ST,37.7955206,-122.4048039
2025-11-02,02:18:00,811 KEARNY ST,37.2411006,-93.29941670000001
2025-11-02,02:18:00,1064 MISSION ST,37.7804705,-122.4103578
2025-11-02,02:18:00,540 TAYLOR ST,37.7875622,-122.4116634
2025-11-02,02:18:00,550 TAYLOR ST,37.7876357,-122.4115134
2025-11-02,02:17:00,500 TAYLOR ST,37.786959,-122.4115375
2025-11-02,02:17:00,950 MISSION ST,37.7820021,-122.4078578
2025-11-02,02:17:00,888 MISSION ST,43.5962939,-84.76806649999999
2025-11-02,02:17:00,500 TAYLOR ST,37.786959,-122.4115375
2025-11-02,02:16:00,425 GEARY ST,44.6371631,-123.0834149
2025-11-02,02:15:00,323 KEARNY ST,37.7910678,-122.4043252
2025-11-02,02:15:00,235 KEARNY ST,37.7902402,-122.4041835
2025-11-02,02:15:00,425 GEARY ST,44.6371631,-123.0834149
2025-11-02,02:14:00,149 KEARNY ST,37.78951,-122.4041326
2025-11-02,02:14:00,200 KEARNY ST,37.8068746,-122.4073888
2025-11-02,02:13:00,555 MISSION ST,37.7885691,-122.3988571
2025-11-02,02:13:00,100 KEARNY ST,37.7890388,-122.4035319
2025-11-02,02:13:00,73 GEARY ST,37.7876846,-122.4046765
2025-11-02,02:13:00,139 KEARNY ST,34.7247647,-86.8182578
2025-11-02,02:13:00,555 MISSION ST,37.7885691,-122.3988571
2025-11-02,02:12:00,109 KEARNY ST,37.9419792,-101.2531148
2025-11-02,02:12:00,100 KEARNY ST,37.7890388,-122.4035319
2025-11-02,02:12:00,595 MISSION ST,37.7881614,-122.3992752
2025-11-02,02:12:00,575 MISSION ST,37.7882806,-122.3991001
2025-11-02,02:12:00,67 GEARY ST,37.7876417,-122.4045315
2025-11-02,02:12:00,585 MISSION ST,37.7884389,-122.3998557
2025-11-02,02:11:00,50 KEARNY ST,40.4343256,-74.203453
2025-11-02,02:11:00,309 O'FARRELL ST,37.78620850000001,-122.40988
2025-11-02,02:11:00,39 KEARNY ST,40.8208085,-74.1237895
2025-11-02,02:10:00,39 KEARNY ST,40.8208085,-74.1237895
2025-11-02,02:10:00,33 KEARNY ST,37.7883469,-122.4037208
2025-11-02,02:10:00,641 MISSION ST,37.78706529999999,-122.4007815
2025-11-02,02:10:00,315 O'FARRELL ST,43.6245191,-116.1910478
2025-11-02,02:10:00,321 O'FARRELL ST,-31.9555723,141.4418415
2025-11-02,02:09:00,09 KEARNY ST,37.7880572,-122.4036518
2025-11-02,02:08:00,100 03RD ST,39.9100409,-86.0472773
2025-11-02,02:08:00,1390 BAY ST,43.672923,-79.3907806
2025-11-02,02:07:00,1067 MISSION ST,37.7795941,-122.4100147
2025-11-02,02:07:00,100 03RD ST,39.9100409,-86.0472773
2025-11-02,02:06:00,1380 BAY ST,40.6099116,-74.0632281
2025-11-02,02:06:00,1137 MISSION ST,37.7783313,-122.4115928
